County,Year,Quarter,Medication_Assisted_Treatment,Beneficiaries,Status,Annotation,Annotation_Description,,
Yuba,2015,Q4,Methadone Program,235,F,,,,
Yuba,2016,Q1,Methadone Program,238,F,,,,
Yuba,2016,Q2,Methadone Program,249,F,,,,
Yuba,2016,Q3,Methadone Program,244,F,,,,
Yuba,2016,Q4,Methadone Program,245,F,,,,
Yuba,2017,Q1,Methadone Program,236,F,,,,
Yuba,2017,Q2,Methadone Program,241,F,,,,
Yuba,2017,Q3,Methadone Program,237,F,,,,
Yuba,2017,Q4,Methadone Program,248,F,,,,
Yuba,2018,Q1,Methadone Program,257,F,,,,
Yuba,2018,Q2,Methadone Program,266,F,,,,
Yuba,2018,Q3,Methadone Program,276,F,,,,
Yuba,2018,Q4,Methadone Program,267,F,,,,
Yuba,2019,Q1,Methadone Program,261,P,,,,
Yuba,2019,Q2,Methadone Program,261,P,,,,
Yuba,2019,Q3,Methadone Program,184,P,,,,
Yuba,2019,Q4,Methadone Program,187,P,,,,
Statewide,2010,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2010,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2010,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2010,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2011,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2011,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2011,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2011,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2012,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2012,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2012,Q3,Naloxone,16,F,,,,
Statewide,2012,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Statewide,2013,Q1,Naloxone,17,F,,,,
Statewide,2013,Q2,Naloxone,42,F,,,,
Statewide,2013,Q3,Naloxone,34,F,,,,
Statewide,2013,Q4,Naloxone,40,F,,,,
Statewide,2014,Q1,Naloxone,122,F,,,,
Statewide,2014,Q2,Naloxone,130,F,,,,
Statewide,2014,Q3,Naloxone,110,F,,,,
Statewide,2014,Q4,Naloxone,127,F,,,,
Statewide,2015,Q1,Naloxone,127,F,,,,
Statewide,2015,Q2,Naloxone,169,F,,,,
Statewide,2015,Q3,Naloxone,153,F,,,,
Statewide,2015,Q4,Naloxone,178,F,,,,
Statewide,2016,Q1,Naloxone,229,F,,,,
Statewide,2016,Q2,Naloxone,302,F,,,,
Statewide,2016,Q3,Naloxone,430,F,,,,
Statewide,2016,Q4,Naloxone,710,F,,,,
Statewide,2017,Q1,Naloxone,933,F,,,,
Statewide,2017,Q2,Naloxone,1039,F,,,,
Statewide,2017,Q3,Naloxone,1146,F,,,,
Statewide,2017,Q4,Naloxone,1585,F,,,,
Statewide,2018,Q1,Naloxone,2048,F,,,,
Statewide,2018,Q2,Naloxone,2748,F,,,,
Statewide,2018,Q3,Naloxone,3379,F,,,,
Statewide,2018,Q4,Naloxone,5674,F,,,,
Statewide,2019,Q1,Naloxone,19917,F,,,,
Statewide,2019,Q2,Naloxone,17116,F,,,,
Statewide,2019,Q3,Naloxone,15802,F,,,,
Statewide,2019,Q4,Naloxone,13601,F,,,,
Statewide,2020,Q1,Naloxone,14865,P,,,,
Alameda,2011,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2012,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2013,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2013,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2013,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2014,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2014,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2014,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2015,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2015,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Alameda,2015,Q4,Naloxone,16,F,,,,
Alameda,2016,Q1,Naloxone,12,F,,,,
Alameda,2016,Q2,Naloxone,30,F,,,,
Alameda,2016,Q3,Naloxone,32,F,,,,
Alameda,2016,Q4,Naloxone,48,F,,,,
Alameda,2017,Q1,Naloxone,45,F,,,,
Alameda,2017,Q2,Naloxone,93,F,,,,
Alameda,2017,Q3,Naloxone,85,F,,,,
Alameda,2017,Q4,Naloxone,89,F,,,,
Alameda,2018,Q1,Naloxone,171,F,,,,
Alameda,2018,Q2,Naloxone,177,F,,,,
Alameda,2018,Q3,Naloxone,172,F,,,,
Alameda,2018,Q4,Naloxone,206,F,,,,
Alameda,2019,Q1,Naloxone,650,F,,,,
Alameda,2019,Q2,Naloxone,751,F,,,,
Alameda,2019,Q3,Naloxone,684,F,,,,
Alameda,2019,Q4,Naloxone,627,F,,,,
Alameda,2020,Q1,Naloxone,601,P,,,,
Amador / Alpine,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Amador / Alpine,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Amador / Alpine,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Amador / Alpine,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Amador / Alpine,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Amador / Alpine,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Amador / Alpine,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Amador / Alpine,2019,Q1,Naloxone,21,F,,,,
Amador / Alpine,2019,Q2,Naloxone,29,F,,,,
Amador / Alpine,2019,Q3,Naloxone,22,F,,,,
Amador / Alpine,2019,Q4,Naloxone,20,F,,,,
Amador / Alpine,2020,Q1,Naloxone,34,P,,,,
Butte,2014,Q1,Naloxone,34,F,,,,
Butte,2014,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Butte,2014,Q4,Naloxone,12,F,,,,
Butte,2015,Q1,Naloxone,16,F,,,,
Butte,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Butte,2015,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Butte,2015,Q4,Naloxone,14,F,,,,
Butte,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Butte,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Butte,2016,Q3,Naloxone,16,F,,,,
Butte,2016,Q4,Naloxone,77,F,,,,
Butte,2017,Q1,Naloxone,40,F,,,,
Butte,2017,Q2,Naloxone,55,F,,,,
Butte,2017,Q3,Naloxone,43,F,,,,
Butte,2017,Q4,Naloxone,81,F,,,,
Butte,2018,Q1,Naloxone,86,F,,,,
Butte,2018,Q2,Naloxone,63,F,,,,
Butte,2018,Q3,Naloxone,75,F,,,,
Butte,2018,Q4,Naloxone,76,F,,,,
Butte,2019,Q1,Naloxone,190,F,,,,
Butte,2019,Q2,Naloxone,161,F,,,,
Butte,2019,Q3,Naloxone,146,F,,,,
Butte,2019,Q4,Naloxone,106,F,,,,
Butte,2020,Q1,Naloxone,94,P,,,,
Calaveras,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2017,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Calaveras,2019,Q1,Naloxone,29,F,,,,
Calaveras,2019,Q2,Naloxone,23,F,,,,
Calaveras,2019,Q3,Naloxone,16,F,,,,
Calaveras,2019,Q4,Naloxone,12,F,,,,
Calaveras,2020,Q1,Naloxone,15,P,,,,
Colusa,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Colusa,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Colusa,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Colusa,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Colusa,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Colusa,2019,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Colusa,2019,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Colusa,2019,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Colusa,2019,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Colusa,2020,Q1,Naloxone,,P,1,cell suppressed for small numbers,,
Contra Costa,2010,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2010,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2010,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2011,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2011,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2012,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2012,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2014,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2014,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Contra Costa,2016,Q3,Naloxone,15,F,,,,
Contra Costa,2016,Q4,Naloxone,21,F,,,,
Contra Costa,2017,Q1,Naloxone,21,F,,,,
Contra Costa,2017,Q2,Naloxone,30,F,,,,
Contra Costa,2017,Q3,Naloxone,35,F,,,,
Contra Costa,2017,Q4,Naloxone,51,F,,,,
Contra Costa,2018,Q1,Naloxone,74,F,,,,
Contra Costa,2018,Q2,Naloxone,92,F,,,,
Contra Costa,2018,Q3,Naloxone,115,F,,,,
Contra Costa,2018,Q4,Naloxone,140,F,,,,
Contra Costa,2019,Q1,Naloxone,674,F,,,,
Contra Costa,2019,Q2,Naloxone,489,F,,,,
Contra Costa,2019,Q3,Naloxone,497,F,,,,
Contra Costa,2019,Q4,Naloxone,478,F,,,,
Contra Costa,2020,Q1,Naloxone,478,P,,,,
Del Norte,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Del Norte,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Del Norte,2017,Q1,Naloxone,41,F,,,,
Del Norte,2017,Q2,Naloxone,21,F,,,,
Del Norte,2017,Q3,Naloxone,34,F,,,,
Del Norte,2017,Q4,Naloxone,14,F,,,,
Del Norte,2018,Q1,Naloxone,17,F,,,,
Del Norte,2018,Q2,Naloxone,37,F,,,,
Del Norte,2018,Q3,Naloxone,29,F,,,,
Del Norte,2018,Q4,Naloxone,51,F,,,,
Del Norte,2019,Q1,Naloxone,46,F,,,,
Del Norte,2019,Q2,Naloxone,107,F,,,,
Del Norte,2019,Q3,Naloxone,79,F,,,,
Del Norte,2019,Q4,Naloxone,66,F,,,,
Del Norte,2020,Q1,Naloxone,76,P,,,,
El Dorado,2011,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
El Dorado,2014,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
El Dorado,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
El Dorado,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
El Dorado,2016,Q4,Naloxone,21,F,,,,
El Dorado,2017,Q1,Naloxone,13,F,,,,
El Dorado,2017,Q2,Naloxone,16,F,,,,
El Dorado,2017,Q3,Naloxone,26,F,,,,
El Dorado,2017,Q4,Naloxone,11,F,,,,
El Dorado,2018,Q1,Naloxone,49,F,,,,
El Dorado,2018,Q2,Naloxone,22,F,,,,
El Dorado,2018,Q3,Naloxone,47,F,,,,
El Dorado,2018,Q4,Naloxone,71,F,,,,
El Dorado,2019,Q1,Naloxone,119,F,,,,
El Dorado,2019,Q2,Naloxone,145,F,,,,
El Dorado,2019,Q3,Naloxone,161,F,,,,
El Dorado,2019,Q4,Naloxone,162,F,,,,
El Dorado,2020,Q1,Naloxone,167,P,,,,
Fresno,2011,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Fresno,2012,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Fresno,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Fresno,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Fresno,2016,Q4,Naloxone,17,F,,,,
Fresno,2017,Q1,Naloxone,17,F,,,,
Fresno,2017,Q2,Naloxone,15,F,,,,
Fresno,2017,Q3,Naloxone,12,F,,,,
Fresno,2017,Q4,Naloxone,14,F,,,,
Fresno,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Fresno,2018,Q2,Naloxone,44,F,,,,
Fresno,2018,Q3,Naloxone,78,F,,,,
Fresno,2018,Q4,Naloxone,95,F,,,,
Fresno,2019,Q1,Naloxone,498,F,,,,
Fresno,2019,Q2,Naloxone,687,F,,,,
Fresno,2019,Q3,Naloxone,469,F,,,,
Fresno,2019,Q4,Naloxone,296,F,,,,
Fresno,2020,Q1,Naloxone,281,P,,,,
Glenn,2013,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2014,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2014,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2015,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Glenn,2019,Q1,Naloxone,22,F,,,,
Glenn,2019,Q2,Naloxone,29,F,,,,
Glenn,2019,Q3,Naloxone,15,F,,,,
Glenn,2019,Q4,Naloxone,17,F,,,,
Glenn,2020,Q1,Naloxone,,P,1,cell suppressed for small numbers,,
Humboldt,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Humboldt,2016,Q2,Naloxone,23,F,,,,
Humboldt,2016,Q3,Naloxone,11,F,,,,
Humboldt,2016,Q4,Naloxone,16,F,,,,
Humboldt,2017,Q1,Naloxone,23,F,,,,
Humboldt,2017,Q2,Naloxone,12,F,,,,
Humboldt,2017,Q3,Naloxone,16,F,,,,
Humboldt,2017,Q4,Naloxone,32,F,,,,
Humboldt,2018,Q1,Naloxone,50,F,,,,
Humboldt,2018,Q2,Naloxone,45,F,,,,
Humboldt,2018,Q3,Naloxone,125,F,,,,
Humboldt,2018,Q4,Naloxone,145,F,,,,
Humboldt,2019,Q1,Naloxone,206,F,,,,
Humboldt,2019,Q2,Naloxone,269,F,,,,
Humboldt,2019,Q3,Naloxone,287,F,,,,
Humboldt,2019,Q4,Naloxone,146,F,,,,
Humboldt,2020,Q1,Naloxone,176,P,,,,
Imperial,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Imperial,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Imperial,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Imperial,2018,Q3,Naloxone,37,F,,,,
Imperial,2018,Q4,Naloxone,21,F,,,,
Imperial,2019,Q1,Naloxone,111,F,,,,
Imperial,2019,Q2,Naloxone,82,F,,,,
Imperial,2019,Q3,Naloxone,103,F,,,,
Imperial,2019,Q4,Naloxone,91,F,,,,
Imperial,2020,Q1,Naloxone,164,P,,,,
Inyo / Mono,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Inyo / Mono,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Inyo / Mono,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Inyo / Mono,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Inyo / Mono,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Inyo / Mono,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Inyo / Mono,2019,Q1,Naloxone,17,F,,,,
Inyo / Mono,2019,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Inyo / Mono,2019,Q3,Naloxone,16,F,,,,
Inyo / Mono,2019,Q4,Naloxone,,F,2,cell suppressed for complementary cell,,
Inyo / Mono,2020,Q1,Naloxone,,P,1,cell suppressed for small numbers,,
Kern,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Kern,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Kern,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Kern,2017,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Kern,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Kern,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Kern,2018,Q2,Naloxone,18,F,,,,
Kern,2018,Q3,Naloxone,42,F,,,,
Kern,2018,Q4,Naloxone,128,F,,,,
Kern,2019,Q1,Naloxone,450,F,,,,
Kern,2019,Q2,Naloxone,604,F,,,,
Kern,2019,Q3,Naloxone,389,F,,,,
Kern,2019,Q4,Naloxone,308,F,,,,
Kern,2020,Q1,Naloxone,307,P,,,,
Kings,2011,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Kings,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Kings,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Kings,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Kings,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Kings,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Kings,2018,Q3,Naloxone,21,F,,,,
Kings,2018,Q4,Naloxone,30,F,,,,
Kings,2019,Q1,Naloxone,216,F,,,,
Kings,2019,Q2,Naloxone,94,F,,,,
Kings,2019,Q3,Naloxone,102,F,,,,
Kings,2019,Q4,Naloxone,117,F,,,,
Kings,2020,Q1,Naloxone,105,P,,,,
Lake,2015,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Lake,2015,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Lake,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Lake,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Lake,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Lake,2016,Q4,Naloxone,11,F,,,,
Lake,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Lake,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Lake,2017,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Lake,2017,Q4,Naloxone,14,F,,,,
Lake,2018,Q1,Naloxone,57,F,,,,
Lake,2018,Q2,Naloxone,61,F,,,,
Lake,2018,Q3,Naloxone,57,F,,,,
Lake,2018,Q4,Naloxone,52,F,,,,
Lake,2019,Q1,Naloxone,74,F,,,,
Lake,2019,Q2,Naloxone,104,F,,,,
Lake,2019,Q3,Naloxone,115,F,,,,
Lake,2019,Q4,Naloxone,86,F,,,,
Lake,2020,Q1,Naloxone,71,P,,,,
Lassen / Modoc,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Lassen / Modoc,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Lassen / Modoc,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Lassen / Modoc,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Lassen / Modoc,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Lassen / Modoc,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Lassen / Modoc,2018,Q2,Naloxone,51,F,,,,
Lassen / Modoc,2018,Q3,Naloxone,54,F,,,,
Lassen / Modoc,2018,Q4,Naloxone,58,F,,,,
Lassen / Modoc,2019,Q1,Naloxone,188,F,,,,
Lassen / Modoc,2019,Q2,Naloxone,270,F,,,,
Lassen / Modoc,2019,Q3,Naloxone,207,F,,,,
Lassen / Modoc,2019,Q4,Naloxone,149,F,,,,
Lassen / Modoc,2020,Q1,Naloxone,112,P,,,,
Los Angeles,2011,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2012,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2013,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2014,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2014,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2014,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2015,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2015,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Los Angeles,2016,Q3,Naloxone,54,F,,,,
Los Angeles,2016,Q4,Naloxone,50,F,,,,
Los Angeles,2017,Q1,Naloxone,82,F,,,,
Los Angeles,2017,Q2,Naloxone,59,F,,,,
Los Angeles,2017,Q3,Naloxone,92,F,,,,
Los Angeles,2017,Q4,Naloxone,123,F,,,,
Los Angeles,2018,Q1,Naloxone,152,F,,,,
Los Angeles,2018,Q2,Naloxone,312,F,,,,
Los Angeles,2018,Q3,Naloxone,368,F,,,,
Los Angeles,2018,Q4,Naloxone,760,F,,,,
Los Angeles,2019,Q1,Naloxone,3360,F,,,,
Los Angeles,2019,Q2,Naloxone,2889,F,,,,
Los Angeles,2019,Q3,Naloxone,2623,F,,,,
Los Angeles,2019,Q4,Naloxone,2237,F,,,,
Los Angeles,2020,Q1,Naloxone,2206,P,,,,
Madera,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Madera,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Madera,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Madera,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Madera,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Madera,2019,Q1,Naloxone,66,F,,,,
Madera,2019,Q2,Naloxone,76,F,,,,
Madera,2019,Q3,Naloxone,60,F,,,,
Madera,2019,Q4,Naloxone,30,F,,,,
Madera,2020,Q1,Naloxone,44,P,,,,
Marin,2013,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2017,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2017,Q4,Naloxone,15,F,,,,
Marin,2018,Q1,Naloxone,13,F,,,,
Marin,2018,Q2,Naloxone,15,F,,,,
Marin,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Marin,2018,Q4,Naloxone,19,F,,,,
Marin,2019,Q1,Naloxone,102,F,,,,
Marin,2019,Q2,Naloxone,61,F,,,,
Marin,2019,Q3,Naloxone,72,F,,,,
Marin,2019,Q4,Naloxone,68,F,,,,
Marin,2020,Q1,Naloxone,71,P,,,,
Mendocino,2013,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Mendocino,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Mendocino,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Mendocino,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Mendocino,2016,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Mendocino,2016,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Mendocino,2017,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Mendocino,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Mendocino,2017,Q3,Naloxone,13,F,,,,
Mendocino,2017,Q4,Naloxone,23,F,,,,
Mendocino,2018,Q1,Naloxone,21,F,,,,
Mendocino,2018,Q2,Naloxone,24,F,,,,
Mendocino,2018,Q3,Naloxone,48,F,,,,
Mendocino,2018,Q4,Naloxone,50,F,,,,
Mendocino,2019,Q1,Naloxone,99,F,,,,
Mendocino,2019,Q2,Naloxone,97,F,,,,
Mendocino,2019,Q3,Naloxone,105,F,,,,
Mendocino,2019,Q4,Naloxone,52,F,,,,
Mendocino,2020,Q1,Naloxone,63,P,,,,
Merced/Mariposa,2015,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Merced/Mariposa,2017,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Merced/Mariposa,2017,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Merced/Mariposa,2018,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Merced/Mariposa,2018,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Merced/Mariposa,2018,Q3,Naloxone,,F,1,cell suppressed for small numbers,,
Merced/Mariposa,2018,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Merced/Mariposa,2019,Q1,Naloxone,23,F,,,,
Merced/Mariposa,2019,Q2,Naloxone,18,F,,,,
Merced/Mariposa,2019,Q3,Naloxone,,F,2,cell suppressed for complementary cell,,
Merced/Mariposa,2019,Q4,Naloxone,11,F,,,,
Merced/Mariposa,2020,Q1,Naloxone,14,P,,,,
Monterey,2010,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Monterey,2011,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Monterey,2015,Q4,Naloxone,,F,1,cell suppressed for small numbers,,
Monterey,2016,Q1,Naloxone,,F,1,cell suppressed for small numbers,,
Monterey,2016,Q2,Naloxone,,F,1,cell suppressed for small numbers,,
Monterey,2016,Q3,Naloxone,11,F,,,,
Monterey,2016,Q4,Naloxone,31,F,,,,
Monterey,2017,Q1,Naloxone,27,F,,,,
Monterey,2017,Q2,Naloxone,23,F,,,,
Monterey,2017,Q3,Naloxone,26,F,,,,
Monterey,2017,Q4,Naloxone,30,F,,,,
Monterey,2018,Q1,Naloxone,51,F,,,,
Monterey,2018,Q2,Naloxone,32,F,,,,
Monterey,2018,Q3,Naloxone,44,F,,,,
